,Make,Model,Transmission,Drive_configuration,Engine_capacity,Body_type,Seating,Fuel,crsp_ksh
3151,Mercedes,CLE CLE200 COUPE SPORT,Automatic transmission,2WD,2000.0,COUPE,4,HYBRID,14291003.12625
3152,Mercedes,CLS-CLASS CLS220D SPORTS,Automatic transmission,2WD,2000.0,SEDAN,5,DIESEL,12483091.915875
3153,Mercedes,CLS-CLASS CLS220D SPORTS EXCLUSIVE PACKAGE,Automatic transmission,2WD,2000.0,SEDAN,4,DIESEL,15174810.787499998
3154,Mercedes,CLS-CLASS CLS450 4MATIC SPORT,Automatic transmission,2WD,3000.0,SEDAN,4,DIESEL,17755761.953571428
3155,Mercedes,E-CLASS ALL TEEEAIN,Automatic transmission,4WD,2000.0,WAGON,6,HYBRID,16719416.128124999
3156,Mercedes,E-CLASS ALL TEEEAIN E220D 4MATIC ALL TERRAIN,Automatic transmission,4WD,1900.0,WAGON,5,DIESEL,11982778.19614286
3157,Mercedes,E-CLASS ALL TEEEAIN E220D 4MATIC ALL TERRAIN LAUREUS EDITION,Automatic transmission,4WD,1900.0,WAGON,6,DIESEL,13062800.599999998
3158,Mercedes,E-CLASS E200 4MATIC AVANTGARDE,Automatic transmission,4WD,2000.0,SEDAN,5,PETROL,14683250.005714286
3159,Mercedes,E-CLASS E200 AVANTGARDE AMG LINE PACKAGE,Automatic transmission,2WD,2000.0,SEDAN,4,HYBRID,14722563.853124997
3160,Mercedes,E-CLASS E200 CABRIOLET SPORTS,Automatic transmission,2WD,2000.0,CONVERTIBLE,2,PETROL,18546697.285714287
3161,Mercedes,E-CLASS E200 CABRIOLET SPORTS,Automatic transmission,2WD,2000.0,SEDAN,4,PETROL,17300424.150000002
3162,Mercedes,E-CLASS E200 COUPE SPORT,Automatic transmission,2WD,2000.0,SEDAN,5,PETROL,14315892.915857144
3163,Mercedes,E-CLASS E200 COUPE SPORT,Automatic transmission,2WD,2000.0,COUPE,2,PETROL,14210174.828571428
3164,Mercedes,E-CLASS E200 SPORT,Automatic transmission,2WD,1500.0,SEDAN,4,DIESEL,13663646.585416669
3165,Mercedes,E-CLASS E220D AVANTGARDE,Automatic transmission,2WD,2000.0,SEDAN,5,DIESEL,13108124.700000001
3166,Mercedes,E-CLASS E220D AVANTGARDE AMG LINE,Automatic transmission,2WD,2000.0,SEDAN,5,DIESEL,12415840.633125
3167,Mercedes,E-CLASS E220D AVANTGARDE AMG LINE PACKAGE,Automatic transmission,2WD,2000.0,SEDAN,4,DIESEL,14417547.834374998
3168,Mercedes,E-CLASS E220D AVANTGARDE SPORT,Automatic transmission,2WD,2000.0,SEDAN,5,DIESEL,14550376.807285717
3169,Mercedes,E-CLASS E220D LAUREUS EDITION,Automatic transmission,2WD,2000.0,SEDAN,5,DIESEL,10473607.665000001
3170,Mercedes,E-CLASS E250 AVANTGARDE SPORT,Automatic transmission,2WD,2000.0,SEDAN,4,PETROL,13062465.546428572
3171,Mercedes,E-CLASS E300 AVANTGARDE SPORT,Automatic transmission,2WD,2000.0,SEDAN,4,PETROL,14900401.912499998
3172,Mercedes,E-CLASS E300 COUPE SPORT,Automatic transmission,2WD,2000.0,COUPE,2,PETROL,15826515.017142858
3173,Mercedes,E-CLASS E300 EXCLUSIVE AMG LINE PACKAGE,Automatic transmission,2WD,2000.0,SEDAN,5,HYBRID,21923063.2873125
3174,Mercedes,E-CLASS E300 SPORT,Automatic transmission,2WD,2000.0,SEDAN,5,PETROL,14317411.921875
3175,Mercedes,E-CLASS E450 4MATIC CABRIOLET SPORTS,Automatic transmission,4WD,3000.0,SEDAN,5,PETROL,26502324.714000005
3176,Mercedes,E-CLASS E450 4MATIC COUPE SPORT,Automatic transmission,4WD,3000.0,COUPE,2,PETROL,17866875.7125
3177,Mercedes,E-CLASS E450 4MATIC EXCLUSIVE,Automatic transmission,4WD,3000.0,SEDAN,5,HYBRID,18264091.612499997
3178,Mercedes,E-CLASS STATION WAGON E220D STATIONWAGON AVANTGARDE AMG LINE PACKAGE,Automatic transmission,2WD,2000.0,WAGON,6,DIESEL,15516502.607812498
3179,Mercedes,E-CLASS STATION WAGON E220D STATIONWAGON AVANTGARDE SPORTS LEATHER VERSION,Automatic transmission,2WD,2000.0,WAGON,6,DIESEL,12014283.953571428
3180,Mercedes,E-CLASS STATION WAGON E220D STATIONWAGON SPORT,Automatic transmission,2WD,2000.0,WAGON,6,DIESEL,12543440.76
3181,Mercedes,E-CLASS STATION WAGON E250 STATIONWAGON AVANTGARDE SPORTS LEATHER VERSION,Automatic transmission,2WD,2000.0,WAGON,6,PETROL,13154136.203571428
3182,Mercedes,E-CLASS STATION WAGON E300 STATIONWAGON AVANTGARDE SPORT,Automatic transmission,2WD,2000.0,WAGON,6,HYBRID,11839922.075000003
3183,Mercedes,E-CLASS STATION WAGON E450 4MATIC STATIONWAGON EXCLUSIVE,Automatic transmission,4WD,3000.0,WAGON,6,HYBRID,21106967.775
3184,Mercedes,E-CLASS STATIONWAGON E200 4MATIC STATIONWAGON AVANTGARDE AMG LINE,Automatic transmission,2WD,1500.0,WAGON,6,HYBRID,14798378.099999998
3185,Mercedes,E-CLASS STATIONWAGON E200 4MATIC STATIONWAGON LAUREUS EDITION,Automatic transmission,2WD,1500.0,WAGON,5,HYBRID,13953311.343000004
3186,Mercedes,E-CLASS STATIONWAGON E200 STATIONWAGON AVANTGARDE,Automatic transmission,2WD,2000.0,WAGON,6,PETROL,7166594.860714286
3187,Mercedes,E-CLASS STATIONWAGON E200 STATIONWAGON AVANTGARDE AMG LINE PACKAGE,Automatic transmission,2WD,2000.0,WAGON,6,HYBRID,18474577.509375
3188,Mercedes,E-CLASS STATIONWAGON E200 STATIONWAGON AVANTGARDE SPORTS LEATHER VERSION,Automatic transmission,2WD,2000.0,WAGON,6,PETROL,10472392.546874996
3189,Mercedes,E-CLASS STATIONWAGON E200 STATIONWAGON SPORT,Automatic transmission,2WD,1500.0,WAGON,6,HYBRID,8882316.2484375
3190,Mercedes,E-CLASS STATIONWAGON E220D STATIONWAGON AVANTGARDE,Automatic transmission,4WD,2000.0,WAGON,6,DIESEL,10723054.499999998
3191,Mercedes,E-CLASS STATIONWAGON E220D STATIONWAGON AVANTGARDE AMG LINE,Automatic transmission,2WD,2000.0,WAGON,5,DIESEL,9185499.356624998
3192,Mercedes,E-CLASS STATIONWAGON E220D STATIONWAGON AVANTGARDE AMG LINE PACKAGE,Automatic transmission,2WD,2000.0,WAGON,5,DIESEL,16757822.8164375
3193,Mercedes,E-CLASS STATIONWAGON E220D STATIONWAGON AVANTGARDE SPORTS LEATHER VERSION,Automatic transmission,2WD,2000.0,WAGON,5,DIESEL,12975426.669857142
3194,Mercedes,E-CLASS STATIONWAGON E220D STATIONWAGON SPORT,Automatic transmission,2WD,2000.0,WAGON,5,DIESEL,13546916.020800004
3195,Mercedes,E-CLASS STATIONWAGON E250 STATIONWAGON AVANTGARDE SPORTS LEATHER VERSION,Automatic transmission,2WD,2000.0,WAGON,5,PETROL,14206467.09985714
3196,Mercedes,E-CLASS STATIONWAGON E300 STATIONWAGON AVANTGARDE SPORT,Automatic transmission,2WD,2000.0,WAGON,5,HYBRID,12787115.841000002
3197,Mercedes,E-CLASS STATIONWAGON E400 4MATIC STATIONWAGON EXCLUSIVE,Automatic transmission,2WD,3500.0,WAGON,5,PETROL,15259039.234714288
3198,Mercedes,E-CLASS STATIONWAGON E450 4MATIC STATIONWAGON EXCLUSIVE,Automatic transmission,4WD,3000.0,WAGON,5,HYBRID,22795525.197000004
3199,Mercedes,EQA EQA250,Automatic transmission,2WD,,SUV,5,ELECTRIC,7186279.9281428605
3200,Mercedes,EQA EQA250 AMG LEATHER EXCLUSIVE PACKAGE,Automatic transmission,2WD,,SUV,5,ELECTRIC,10692725.986800004
3201,Mercedes,EQA EQA250 AMG LINE,Automatic transmission,2WD,,SUV,5,ELECTRIC,11888051.046300001
3202,Mercedes,EQA EQA250 AMG LINE PACKAGE,Automatic transmission,2WD,,SUV,5,ELECTRIC,7310171.011982145
3203,Mercedes,EQA EQA250 EDITION 1,Automatic transmission,2WD,,SUV,5,ELECTRIC,10778822.826750003
3204,Mercedes,EQB EQB250,Automatic transmission,2WD,,SUV,5,ELECTRIC,10559998.334089287
3205,Mercedes,EQB EQB250 AMG LINE PACKAGE,Automatic transmission,2WD,,SUV,5,ELECTRIC,11103029.373857144
3206,Mercedes,EQB EQB250+ AMG LINE PACKAGE,Automatic transmission,2WD,,SUV,5,ELECTRIC,11773795.106390627
3207,Mercedes,EQB EQB350 4MATIC,Automatic transmission,4WD,,SUV,5,ELECTRIC,10360354.569468752
3208,Mercedes,EQB EQB350 4MATIC AMG LINE PACKAGE,Automatic transmission,4WD,,SUV,5,ELECTRIC,10917441.525375003
3209,Mercedes,EQC EQC400 4MATIC AMG LINE,Automatic transmission,4WD,,SUV,5,ELECTRIC,12754034.795700006
3210,Mercedes,EQC EQC400 4MATIC AMG LINE PACKAGE,Automatic transmission,4WD,,SUV,7,ELECTRIC,14292782.260714285
3211,Mercedes,EQE EQE350+ AMG LINE PACKAGE,Automatic transmission,4WD,,SUV,5,ELECTRIC,12609425.540250003
3212,Mercedes,EQE SUV EQE350 4MATIC SUV AMG LINE PACKAGE,Automatic transmission,4WD,,SUV,5,ELECTRIC,15212966.813859377
3213,Mercedes,EQE SUV EQE350 4MATIC SUV LAUNCH EDITION,Automatic transmission,4WD,,SUV,5,ELECTRIC,13582194.447937503
3214,Mercedes,EQS EQS450+,Automatic transmission,2WD,,SUV,5,ELECTRIC,17503571.151000004
3215,Mercedes,EQS EQS450+ AMG LINE PACKAGE,Automatic transmission,2WD,,SUV,5,ELECTRIC,12425006.944968753
3216,Mercedes,EQS SUV EQS450 4MATIC SUV AMG LINE PACKAGE,Automatic transmission,4WD,,SUV,5,ELECTRIC,17177274.874767862
3217,Mercedes,EQS SUV EQS580 4MATIC SUV SPORT,Automatic transmission,4WD,,SUV,5,ELECTRIC,22555342.044321436
3218,Mercedes,G-CLASS G350D,Automatic transmission,4WD,3000.0,WAGON,6,DIESEL,28557822.085714288
3219,Mercedes,G-CLASS G350D AMG LINE,Automatic transmission,4WD,3000.0,WAGON,6,DIESEL,46648570.6
3220,Mercedes,G-CLASS G350D HERITAGE EDITION,Automatic transmission,4WD,3000.0,WAGON,6,DIESEL,47409410.25
3221,Mercedes,G-CLASS G400D,Automatic transmission,4WD,3000.0,WAGON,6,DIESEL,47988201.8925
3222,Mercedes,G-CLASS G400D AMG LINE,Automatic transmission,4WD,3000.0,WAGON,5,DIESEL,38596699.873285726
3223,Mercedes,G-CLASS G400D MANUFAKTUR EDITION,Automatic transmission,4WD,3000.0,WAGON,5,DIESEL,35230838.306062505
3224,Mercedes,G-CLASS G450D LAUNCH EDITION,Automatic transmission,4WD,3000.0,WAGON,5,DIESEL,43249698.8848125
3225,Mercedes,G-CLASS G550 AMG LINE,Automatic transmission,4WD,4000.0,WAGON,5,PETROL,52522111.9755
3226,Mercedes,GLA-CLASS GLA180,Automatic transmission,2WD,1400.0,SUV,5,PETROL,9709587.137571432
3227,Mercedes,GLA-CLASS GLA180 AMG LINE PACKAGE,Automatic transmission,2WD,1400.0,SUV,5,PETROL,9579888.235125
3228,Mercedes,GLA-CLASS GLA200D 4MATIC,Automatic transmission,4WD,2000.0,SUV,5,DIESEL,12464917.605000002
3229,Mercedes,GLA-CLASS GLA200D 4MATIC,Automatic transmission,2WD,1400.0,SUV,7,PETROL,8131077.977343749
3230,Mercedes,GLA-CLASS GLA200D 4MATIC AMG LINE,Automatic transmission,4WD,2000.0,SUV,5,DIESEL,12624091.639200002
3231,Mercedes,GLA-CLASS GLA200D 4MATIC AMG LINE PACKAGE,Automatic transmission,4WD,2000.0,SUV,7,DIESEL,11688973.74
3232,Mercedes,GLA-CLASS GLA220 4MATIC,Automatic transmission,4WD,2000.0,SUV,5,PETROL,7724208.772125
3233,Mercedes,GLA-CLASS GLA220 4MATIC,Automatic transmission,4WD,2000.0,SUV,7,DIESEL,9381164.94642857
3234,Mercedes,GLB GLB180,Automatic transmission,4WD,1400.0,SUV,5,PETROL,9303854.01525
3235,Mercedes,GLB GLB180,Automatic transmission,4WD,2000.0,SUV,7,PETROL,7152045.159374999
3236,Mercedes,GLB GLB180 AMG LEATHER EXCLUSIVE PACKAGE,Automatic transmission,2WD,1400.0,SUV,5,PETROL,12040544.2798125
3237,Mercedes,GLB GLB180 AMG LEATHER EXCLUSIVE PACKAGE,Automatic transmission,4WD,1400.0,SUV,7,PETROL,7896789.6734375
3238,Mercedes,GLB GLB180 AMG LINE,Automatic transmission,4WD,1400.0,SUV,5,PETROL,13601476.9485
3239,Mercedes,GLB GLB180 AMG LINE,Automatic transmission,2WD,1400.0,SUV,7,PETROL,10219597.768359374
3240,Mercedes,GLB GLB180 AMG LINE PACKAGE,Automatic transmission,2WD,1400.0,SUV,5,PETROL,11948582.628642859
3241,Mercedes,GLB GLB180 AMG LINE PACKAGE,Automatic transmission,4WD,1400.0,SUV,7,PETROL,11544463.459375001
3242,Mercedes,GLB GLB200D,Automatic transmission,2WD,2000.0,SUV,5,DIESEL,9716751.923142858
3243,Mercedes,GLB GLB200D,Automatic transmission,2WD,1400.0,SUV,7,PETROL,10141543.897767859
3244,Mercedes,GLB GLB200D 4MATIC,Automatic transmission,4WD,2000.0,SUV,5,DIESEL,13319401.511700002
3245,Mercedes,GLB GLB200D 4MATIC,Automatic transmission,2WD,2000.0,SUV,7,DIESEL,8996992.521428574
3246,Mercedes,GLB GLB200D 4MATIC AMG LEATHER EXCLUSIVE PACKAGE,Automatic transmission,4WD,2000.0,SUV,7,DIESEL,12332779.177499998
3247,Mercedes,GLB GLB200D 4MATIC AMG LINE,Automatic transmission,4WD,2000.0,SUV,7,DIESEL,14253882.54107143
3248,Mercedes,GLB GLB200D 4MATIC AMG LINE PACKAGE,Automatic transmission,4WD,2000.0,SUV,7,DIESEL,13329235.2
3249,Mercedes,GLB GLB200D 4MATIC EDITION BLACK STARS,Automatic transmission,2WD,2000.0,SUV,5,DIESEL,15588904.334062498
3250,Mercedes,GLB GLB200D 4MATIC EDITION BLACK STARS,Automatic transmission,4WD,2000.0,SUV,7,DIESEL,10284000.299999999
3251,Mercedes,GLB GLB200D 4MATIC NIGHT EDITION,Automatic transmission,4WD,2000.0,SUV,5,DIESEL,15092213.716125
3252,Mercedes,GLB GLB200D 4MATIC NIGHT EDITION,Automatic transmission,2WD,2000.0,SUV,7,DIESEL,14434170.679687496
3253,Mercedes,GLB GLB200D AMG LINE,Automatic transmission,2WD,2000.0,SUV,5,DIESEL,18706748.526000004
3254,Mercedes,GLB GLB200D AMG LINE,Automatic transmission,4WD,2000.0,SUV,7,DIESEL,13974271.959374998
3255,Mercedes,GLB GLB250 4MATIC SPORTS,Automatic transmission,4WD,2000.0,SUV,5,PETROL,14519893.901400004
3256,Mercedes,GLB GLB250 4MATIC SPORTS,Automatic transmission,2WD,2000.0,SUV,7,DIESEL,17321063.45
3257,Mercedes,GLC-CLASS GLC200 SPORTS,Automatic transmission,4WD,2000.0,SUV,5,PETROL,12027069.597857144
3258,Mercedes,GLC-CLASS GLC220D 4MATIC AMG LINE,Automatic transmission,4WD,2000.0,SUV,7,PETROL,11136175.55357143
3259,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE,Automatic transmission,4WD,2000.0,COUPE,2,HYBRID,18303747.4305
3260,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE,Automatic transmission,4WD,2000.0,SUV,7,DIESEL,10662367.921874996
3261,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE AMG LINE,Automatic transmission,4WD,2000.0,COUPE,4,HYBRID,16947914.287499998
3262,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE AMG LINE PACKAGE,Automatic transmission,4WD,2000.0,COUPE,2,HYBRID,18175514.052375
3263,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE AMG LINE PACKAGE,Automatic transmission,4WD,2000.0,COUPE,4,DIESEL,14341029.974999998
3264,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE DRIVERS PACKAGE+AMG LINE PACKAGE,Automatic transmission,4WD,2000.0,COUPE,4,HYBRID,16829179.678124998
3265,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE SPORTS,Automatic transmission,4WD,2100.0,COUPE,2,DIESEL,12876422.360142857
3266,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE SPORTS,Automatic transmission,4WD,2000.0,COUPE,4,HYBRID,19900975.950000003
3267,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE SPORTS(LEATHER VERSION),Automatic transmission,4WD,2000.0,COUPE,2,HYBRID,24385429.110375
3268,Mercedes,GLC-CLASS GLC220D 4MATIC COUPE SPORTS(LEATHER VERSION),Automatic transmission,4WD,2100.0,COUPE,4,DIESEL,11922613.29642857
3269,Mercedes,GLC-CLASS GLC220D 4MATIC DRIVERS PACKAGE,Automatic transmission,4WD,2000.0,SUV,5,HYBRID,16791448.457812503
3270,Mercedes,GLC-CLASS GLC220D 4MATIC DRIVERS PACKAGE,Automatic transmission,4WD,2000.0,COUPE,4,HYBRID,22579101.02812499
3271,Mercedes,GLC-CLASS GLC220D 4MATIC LAUREUS EDITION,Automatic transmission,4WD,2100.0,SUV,5,DIESEL,14441928.007499998
3272,Mercedes,GLC-CLASS GLC220D 4MATIC LAUREUS EDITION,Automatic transmission,4WD,2000.0,SUV,7,HYBRID,15547637.460937496
3273,Mercedes,GLC-CLASS GLC220D 4MATIC SPORTS,Automatic transmission,4WD,2100.0,COUPE,2,HYBRID,17087525.07975
3274,Mercedes,GLC-CLASS GLC220D 4MATIC SPORTS,Automatic transmission,4WD,2100.0,SUV,7,DIESEL,13372155.562499996
3275,Mercedes,GLC-CLASS GLC300 4MATIC,Automatic transmission,4WD,2000.0,SUV,5,PETROL,19196740.250357144
3276,Mercedes,GLC-CLASS GLC300 4MATIC,Automatic transmission,4WD,2100.0,COUPE,4,HYBRID,15821782.481249996
3277,Mercedes,GLC-CLASS GLC300 4MATIC COUPE AMG LINE,Automatic transmission,4WD,2000.0,COUPE,2,PETROL,20362827.195
3278,Mercedes,GLC-CLASS GLC300 4MATIC COUPE AMG LINE,Automatic transmission,4WD,2000.0,SUV,7,PETROL,17774759.49107143
3279,Mercedes,GLC-CLASS GLC350 E 4MATIC COUPE SPORTS ED STAR AMG LEATHER EXCLUSIVE PAC,Automatic transmission,4WD,2000.0,COUPE,2,HYBRID,18165540.3451875
3280,Mercedes,GLC-CLASS GLC350 E 4MATIC COUPE SPORTS ED STAR AMG LEATHER EXCLUSIVE PAC,Automatic transmission,4WD,2000.0,COUPE,4,PETROL,18854469.625
3281,Mercedes,GLC-CLASS GLC350 E 4MATIC SPORTS EDITION STAR,Automatic transmission,4WD,2000.0,SUV,5,HYBRID,14397188.8066875
3282,Mercedes,GLC-CLASS GLC350 E 4MATIC SPORTS EDITION STAR,Automatic transmission,4WD,2000.0,COUPE,4,HYBRID,16819944.764062498
3283,Mercedes,GLC-CLASS GLC350E 4M SPORTS ED STAR AMG LEATHER EXCLUSIVE PACKAGE,Automatic transmission,4WD,2000.0,SUV,7,HYBRID,13330730.376562497
3284,Mercedes,GLE,Automatic transmission,4WD,3000.0,COUPE,2,DIESEL,24721115.598
3285,Mercedes,GLE,Automatic transmission,4WD,2000.0,SUV,7,HYBRID,12546554.245312499
3286,Mercedes,GLE GLE300D 4MATIC AMG LINE,Automatic transmission,4WD,2000.0,SUV,5,DIESEL,24168287.256750003
3287,Mercedes,GLE GLE300D 4MATIC AMG LINE,Automatic transmission,4WD,3000.0,COUPE,4,DIESEL,22889921.849999998
3288,Mercedes,GLE GLE300D 4MATIC AMG LINE PACKAGE,Automatic transmission,4WD,2000.0,SUV,5,HYBRID,22558815.87975
3289,Mercedes,GLE GLE300D 4MATIC AMG LINE PACKAGE,Automatic transmission,4WD,2000.0,SUV,7,DIESEL,22378043.756249998
3290,Mercedes,GLE GLE350D 4MATIC COUPE SPORTS,Automatic transmission,4WD,2000.0,SUV,7,HYBRID,20887792.48124999
3291,Mercedes,GLE GLE400D 4MATIC COUPE SPORTS,Automatic transmission,4WD,3000.0,COUPE,4,DIESEL,22169221.617857147
3292,Mercedes,GLE GLE400D 4MATIC SPORTS,Automatic transmission,4WD,3000.0,SUV,5,DIESEL,21514331.268000003
3293,Mercedes,GLE GLE400D 4MATIC SPORTS,Automatic transmission,4WD,3000.0,COUPE,4,DIESEL,23275782.945
3294,Mercedes,GLE GLE450 4MATIC SPORTS,Automatic transmission,4WD,3000.0,SUV,5,HYBRID,27582714.671624996
3295,Mercedes,GLE GLE450 4MATIC SPORTS,Automatic transmission,4WD,3000.0,SUV,7,DIESEL,19920677.099999998
3296,Mercedes,GLE GLE450D 4MATIC COUPE SPORTS,Automatic transmission,4WD,3000.0,COUPE,2,HYBRID,22349245.901785713
3297,Mercedes,GLE GLE450D 4MATIC COUPE SPORTS,Automatic transmission,4WD,3000.0,SUV,7,HYBRID,25539550.621874996
3298,Mercedes,GLS GLS400D 4MATIC,Automatic transmission,4WD,3000.0,SUV,5,DIESEL,30030294.07800001
3299,Mercedes,GLS GLS400D 4MATIC AMG LINE,Automatic transmission,4WD,3000.0,SUV,5,DIESEL,29506468.64400001
3300,Mercedes,GLS GLS400D 4MATIC AMG LINE PACKAGE,Automatic transmission,4WD,3000.0,SUV,7,DIESEL,27320804.300000004
3301,Mercedes,GLS GLS450D 4MATIC AMG LINE PACKAGE,Automatic transmission,4WD,3000.0,SUV,5,HYBRID,27244463.5164375
3302,Mercedes,S-CLASS,Automatic transmission,2WD,4000.0,SEDAN,5,PETROL,24642302.956714287
3303,Mercedes,S-CLASS S400D 4 MATIC,Automatic transmission,2WD,3000.0,SEDAN,5,DIESEL,21376137.752357148
3304,Mercedes,S-CLASS S400D 4 MATIC,Automatic transmission,2WD,4000.0,SEDAN,4,PETROL,24718359.44732143
3305,Mercedes,S-CLASS S400D 4 MATIC AMG LINE,Automatic transmission,4WD,3000.0,SEDAN,5,DIESEL,22433660.102700002
3306,Mercedes,S-CLASS S400D 4 MATIC AMG LINE,Automatic transmission,2WD,3000.0,SEDAN,4,DIESEL,19792720.14107143
3307,Mercedes,S-CLASS S400D 4 MATIC AMG LINE,Automatic transmission,4WD,3000.0,CONVERTIBLE,2,DIESEL,20103175.096875004
3308,Mercedes,S-CLASS S400D 4 MATIC AMG LINE PACKAGE,Automatic transmission,4WD,3000.0,SEDAN,4,DIESEL,20771907.502499998
3309,Mercedes,S-CLASS S400D SPORTS LIMITED,Automatic transmission,2WD,3000.0,SEDAN,5,DIESEL,19899793.881000005
3310,Mercedes,S-CLASS S400D SPORTS LIMITED,Automatic transmission,2WD,3000.0,CONVERTIBLE,2,DIESEL,21191235.975
3311,Mercedes,S-CLASS S450 AMG LINE,Automatic transmission,2WD,3000.0,SEDAN,4,DIESEL,18425735.075
3312,Mercedes,S-CLASS S450 EXCLUSIVE AMG LINE,Automatic transmission,2WD,3000.0,SEDAN,5,HYBRID,24301649.97
3313,Mercedes,S-CLASS S450 EXCLUSIVE AMG LINE,Automatic transmission,2WD,3000.0,SEDAN,5,HYBRID,26132334.637500007
3314,Mercedes,S-CLASS S450D 4 MATIC AMG LINE PACKAGE,Automatic transmission,4WD,3000.0,SEDAN,5,HYBRID,25619889.097125
3315,Mercedes,S-CLASS S450D 4 MATIC AMG LINE PACKAGE,Automatic transmission,2WD,3000.0,SEDAN,4,HYBRID,22501527.749999996
3316,Mercedes,S-CLASS S500 4 MATIC,Automatic transmission,4WD,3000.0,SEDAN,5,HYBRID,24862143.88125
3317,Mercedes,S-CLASS S500 4 MATIC AMG LINE,Automatic transmission,4WD,3000.0,SEDAN,5,HYBRID,26045516.250000007
3318,Mercedes,S-CLASS S500 4 MATIC LONG AMG LINE,Automatic transmission,4WD,3000.0,SEDAN,4,HYBRID,23170311.43125
3319,Mercedes,S-CLASS S500 4 MATIC LONG FIRST EDITION,Automatic transmission,4WD,3000.0,SEDAN,5,HYBRID,25774586.2603125
3320,Mercedes,S-CLASS S500 4 MATIC LONG FIRST EDITION AMG LINE,Automatic transmission,4WD,3000.0,SEDAN,4,HYBRID,26632014.57
3321,Mercedes,S-CLASS S550 CABRIOLET,Automatic transmission,2WD,4700.0,CONVERTIBLE,2,PETROL,47948047.732285716
3322,Mercedes,S-CLASS S550 CABRIOLET,Automatic transmission,4WD,3000.0,SEDAN,4,HYBRID,43804944.13499999
3323,Mercedes,S-CLASS S560 COUPE AMG LINE,Automatic transmission,2WD,4000.0,COUPE,2,PETROL,33032266.860857148
3324,Mercedes,S-CLASS S560 COUPE AMG LINE,Automatic transmission,2WD,4000.0,COUPE,4,PETROL,35520583.86964286
3325,Mercedes,S-CLASS S560 LONG,Automatic transmission,2WD,4000.0,COUPE,4,PETROL,33134218.301785715
3326,Mercedes,S-CLASS S560 LONG,Automatic transmission,2WD,4000.0,SEDAN,5,PETROL,22830917.160535716
3327,Mercedes,S-CLASS S560 LONG AMG LINE,Automatic transmission,2WD,4000.0,SEDAN,4,PETROL,21296742.117857143
3328,Mercedes,S-CLASS S560 LONG CHAUFFEURED LIMITED,Automatic transmission,2WD,4000.0,SEDAN,4,PETROL,25823835.20089286
3329,Mercedes,S-CLASS S560 LONG SPORTS LIMITED,Automatic transmission,2WD,4000.0,SEDAN,5,PETROL,23027548.455000002
3330,Mercedes,S-CLASS S560E LONG,Automatic transmission,2WD,3000.0,SEDAN,5,HYBRID,23529083.445000004
3331,Mercedes,S-CLASS S560E LONG,Automatic transmission,2WD,4000.0,SEDAN,4,PETROL,23098621.135416668
3332,Mercedes,S-CLASS S560E LONG,Automatic transmission,2WD,3000.0,SEDAN,5,HYBRID,25942183.495312497
3333,Mercedes,S-CLASS S580 4 MATIC AMG LINE,Automatic transmission,4WD,4000.0,SEDAN,5,DIESEL,28535821.127999995
3334,Mercedes,S-CLASS S580 4 MATIC AMG LINE,Automatic transmission,2WD,3000.0,SEDAN,4,HYBRID,21786188.375
3335,Mercedes,S-CLASS S580 4 MATIC AMG LINE,Automatic transmission,4WD,4000.0,SEDAN,5,HYBRID,23393523.214285716
3336,Mercedes,S-CLASS S580 4 MATIC LONG AMG LINE,Automatic transmission,4WD,4000.0,SEDAN,5,HYBRID,22992043.459821433
3337,Mercedes,SL SL400,Automatic transmission,2WD,3000.0,CONVERTIBLE,2,PETROL,31195476.378
3338,Mercedes,SL SL400,Automatic transmission,4WD,4000.0,SEDAN,4,DIESEL,26422056.599999998
3339,Mercedes,SLC SLC180 SPORTS,Automatic transmission,2WD,1600.0,CONVERTIBLE,2,PETROL,14057410.969285715
3340,Mercedes,SLC SLC180 SPORTS FINAL EDITION,Automatic transmission,2WD,1600.0,CONVERTIBLE,2,PETROL,7953934.806000002
3341,Mercedes,TRANSPORTER 207D,Automatic transmission,2WD,2400.0,VAN,7,DIESEL,8101113.750000002
3342,Mercedes,V-CLASS,Automatic transmission,2WD,2200.0,VAN,7,DIESEL,17541524.53125
3343,Mercedes,V-CLASS V 220 D EXCLUSIVE LONG PLATINUM SUITE,Automatic transmission,2WD,3000.0,CONVERTIBLE,2,PETROL,28884700.35
3344,Mercedes,V-CLASS V 220 D EXCLUSIVE LONG PLATINUM SUITE,Automatic transmission,2WD,2000.0,VAN,7,DIESEL,17675360.90357143
3345,Mercedes,V-CLASS V220D,Automatic transmission,2WD,2000.0,WAGON,6,DIESEL,19235710.331249997
3346,Mercedes,V-CLASS V220D,Automatic transmission,2WD,2200.0,VAN,7,DIESEL,20025057.214285716
3347,Mercedes,V-CLASS V220D AVANTGARDE,Automatic transmission,2WD,2200.0,WAGON,6,DIESEL,18679705.682142857
